Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,29550.000000,38150.000000,29400.000000,37450.000000,37450.000000,1989150
2023-01-09,37900.000000,41250.000000,36600.000000,41250.000000,41250.000000,1515069
2023-01-16,41300.000000,42650.000000,39500.000000,41350.000000,41350.000000,1316426
2023-01-23,41350.000000,43100.000000,40600.000000,43050.000000,43050.000000,215587
2023-01-30,42900.000000,52900.000000,42900.000000,48800.000000,48800.000000,7179
2023-02-06,47700.000000,52700.000000,46450.000000,49150.000000,49150.000000,5709
2023-02-13,49000.000000,49900.000000,45900.000000,46900.000000,46900.000000,2011
2023-02-20,47400.000000,47400.000000,40750.000000,42700.000000,42700.000000,4178
2023-02-27,43000.000000,44400.000000,41650.000000,43100.000000,43100.000000,837200
2023-03-06,43150.000000,45000.000000,41700.000000,43700.000000,43700.000000,817825
2023-03-13,43000.000000,46750.000000,42600.000000,45600.000000,45600.000000,667456
2023-03-20,45600.000000,45800.000000,43150.000000,44550.000000,44550.000000,595966
2023-03-27,44450.000000,46450.000000,44050.000000,46000.000000,46000.000000,1109489
2023-04-03,46000.000000,47700.000000,44550.000000,45850.000000,45850.000000,852849
2023-04-10,45650.000000,46050.000000,43800.000000,45600.000000,45600.000000,741708
2023-04-17,45200.000000,47700.000000,41050.000000,43050.000000,43050.000000,1072131
2023-04-24,42100.000000,42700.000000,14850.000000,18060.000000,18060.000000,39402022
2023-05-01,null,null,null,null,null,null
