날짜,제목,조회,공감,비공감
2023.04.24 12:14,선광보다 부동산이 더 위험하다,261,0,0
2023.04.24 12:08,신용12프로 넘어 ,219,0,0
2023.04.24 12:03,아~ 종나꼬시다,183,0,1
2023.04.24 12:01,루보가 아니라 조광피혁 시즌2에 가깝다,406,1,0
2023.04.24 11:58,계속 우상향 하는 주식....,233,0,0
2023.04.24 11:58,루보 시즌2,175,0,1
2023.04.24 11:51,재직자인데,737,3,0
2023.04.24 11:50,선광과 cj는 명암이 갈릴거다 그러나 최악은 부동산,391,1,1
2023.04.24 11:49,하따 아십니까?,354,3,0
2023.04.24 11:46,다들 공매도 편입종목들이네~~,277,1,0
2023.04.24 11:44,오늘 하한가 맞은 종목들 대다수가...,494,0,0
2023.04.24 11:40,하림 지주 하항까 풀림,290,0,0
2023.04.24 11:37,100% 주가 조작인 이유,534,4,1
2023.04.24 11:33,공매도,177,0,0
2023.04.24 11:33,아직 수익인 주주들은 개추~,199,0,1
2023.04.24 11:32,시바,197,0,0
2023.04.24 11:31,3월 17일 20일 연속 교수형 캔들.,155,0,0
2023.04.24 11:22,"★우4, 쉘, 와이씨씨파 우짜노★",145,0,0
2023.04.24 11:20,반대매매 증권 ,217,0,0
2023.04.24 11:18,러시아 하역 작업 1위 기업인데,493,1,1
2023.04.24 11:18,???? 선광 무슨일있어여?,296,1,0
2023.04.24 11:17,지금 시장은 욕심부리면 큰일납니다,169,0,0
2023.04.24 11:16,아근데,224,1,1
2023.04.24 11:15,검사출신 금감원장 ,214,0,0
2023.04.24 11:14,지금 시장은 욕심부리면 큰일납니다,248,2,0
2023.04.24 11:09,[인천 상장기업 주간 주가 동향] 2023년 4월21일자[표],822,5,2
2023.04.24 11:04,ㅋㅋㅋㅋㅋㅋ 드디어 터졌네ㅋㅋㅋㅋㅋ,540,2,1
2023.04.24 11:01,현재 숏스퀴즈 예상종목 신세계인터내셔날~,188,0,0
2023.04.24 10:53,너무 올랐음 ,147,0,0
2023.04.24 10:50,작전주 ㅋㅋ,175,0,0
2023.04.24 10:49,매출대비 시총 왜케 높냐,224,2,0
2023.04.24 10:48,대성 홀딩스랑 같은세력이네,388,2,0
2023.04.24 10:47,지금 도는 증권가 찌라시,690,5,0
2023.04.24 10:44,우아 대박!!! 헉  역시 잡주는 이런것이다.,246,1,0
2023.04.24 10:42,루보보다 더쳐올린주식,279,2,0
2023.04.24 10:39,캬 !!!  아주   시원하게  내리는구먼,249,2,0
2023.04.24 10:39,리딩방 들어갈 능지면 한강다이브 추천,140,0,0
2023.04.24 10:36,●● 수원 광교쪽에...................,187,0,0
2023.04.24 10:32,이거 그거잔아요 전설의 ,349,1,1
2023.04.24 10:32,이 날이 드디어 왔네...,322,2,0
2023.04.24 10:31,이거랑 대xxxx,323,0,0
2023.04.24 10:30,내일도 쩜하 ,222,1,0
2023.04.24 10:30,아직 ,134,0,0
2023.04.24 10:25,세력들 검찰조사받냐 ㅋㅋㅋ,243,0,0
2023.04.24 10:18,무슨 일이여,583,0,0
2023.04.24 10:16,와 진짜 엄청나게 주가 띄우긴했다?,215,0,0
2023.04.24 10:12,이상하게 sg증권이 산건 다 하한가네요^^,534,0,0
2023.04.24 10:12,만주로 하안가 찍다뉘? ㅋㄱ,193,0,0
2023.04.24 10:10,먹을 기회 줬잖아,178,0,0
2023.04.24 10:04,평균거래량 2만주짜리가,364,0,0
2023.04.24 10:04,와 누가 한방에 이렇게 던지는 겨,559,0,0
2023.04.24 10:02,"삼천리, 선광, 서울가스ㅋㅋㅋ",611,9,0
2023.04.24 10:00,음...,162,0,0
2023.04.24 09:57,[긴급] Again 코로나급 폭락 2탄?,233,0,0
2023.04.24 09:56,하따했다 오후 상가자,286,1,1
2023.04.24 09:56,무빙 지랄맞네,182,0,0
2023.04.24 09:54,★내가 하한가 보낸다햇재?★,431,2,1
2023.04.24 09:52,선광이랑 삼천리랑 같은 놈들이네,265,0,0
2023.04.24 09:50,SG증권 주범?,378,0,0
2023.04.24 09:49,낼부터 쩜하,366,1,0
2023.04.24 09:46,3년동안 고마웠다.,462,0,1
2023.04.24 09:46,4/18부터 갑자기 공매 ㅈㄴ쳤는데,289,0,0
2023.04.24 09:43,작전,302,2,0
2023.04.24 09:42,플래닛82와 루보의 계보를 잇는 주식이라 생각하면 됨,252,1,0
2023.04.24 09:39,선광 삼천리 대성홀딩스 같은세력인듯 ,547,1,0
2023.04.24 09:39,작전주들 다 나락가버렸네,327,0,0
2023.04.24 09:38,이거 뭔가요??...,413,1,0
2023.04.24 09:37,루보,211,0,0
2023.04.24 09:36,천국의 계단,298,1,0
2023.04.24 09:34,이거 작전 1만원 부터 시작됨,382,1,0
2023.04.24 09:34,아효. 드디어 끝나는구나 ㅋㅋㅋ ,278,1,0
2023.04.24 09:34,와 ㅋㅋ드디어 무적의선광이 디?구나,214,0,0
2023.04.24 09:32,와 속이 다 시원하네 ,545,7,1
2023.04.24 09:31,차트 이쁘다,293,1,0
2023.04.24 09:28,드디어 빠지네.. 역겨웠는데.,476,4,0
2023.04.24 09:28,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,186,0,0
2023.04.24 09:27,놀래라,242,0,0
2023.04.24 09:27,와 ㅋㅋㅋㅋ 작전주 드디어 개박살나네 ㅋㅋㅋㅋㅋㅋㅋㅋ,421,2,0
2023.04.24 09:26,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,251,0,0
2023.04.21 23:55,저흰 주식을하지 않아요~,1047,0,0
2023.04.21 22:45,주린이가보면 큰일날 차트일세,1009,0,0
2023.04.21 16:47,눈치 슬슬 보더니 결국 양봉마감하네 ㅋㅋ,1132,0,1
2023.04.21 16:28,이 주식은,1034,1,0
2023.04.21 15:14,설거지 언제하게?,1034,0,0
2023.04.21 15:06,★?제? 새력의 힘 ?재?★,416,0,0
2023.04.21 13:17,야 이건 공매도 칠수가없네,351,0,0
2023.04.21 13:05,이건주식임?,466,1,0
2023.04.21 11:57,★선광 QUIZ★,405,0,0
2023.04.21 10:20,금감원 신고 완료!,771,3,2
2023.04.20 17:31,이거 월봉봐 광기네,535,0,0
2023.04.20 16:57,물류시황 뻔히 아는데 ㅋㅋㅋ,484,2,0
2023.04.20 16:53,근데 너무 대놓고 주가장난치는거아님? ㅋㅋㅋ,462,0,0
2023.04.20 14:56,"금감원, 거래소 신고할게요",899,3,0
2023.04.19 23:19,선광이 역시나네,681,1,0
2023.04.19 22:14,★반성합니다★,460,0,0
2023.04.19 17:59,챠트가,719,1,1
2023.04.19 15:47,2019년도  9000원부터,654,1,2
2023.04.19 15:10,와 진짜 끝난줄 알고 털었는데 올리네,689,2,1
2023.04.19 15:08,100만원감?,436,1,2
2023.04.19 13:39,고점같은데,335,2,1
2023.04.19 13:02,이제 이거 끝났다!!!,307,2,2
2023.04.19 12:54,모간형 들어왔다,253,1,1
2023.04.19 12:00,챠트가 챠트가 ~~,346,0,1
2023.04.19 11:50,★행방불명자★,314,1,0
2023.04.19 09:27,★아침부터 음봉탕이제? 와이씨씨파.쉘.우4★,216,1,0
2023.04.18 23:41,대박,474,1,0
2023.04.18 22:43,소문듣고 구경 왔는데..,415,0,0
2023.04.18 19:31,오...,443,1,0
2023.04.18 14:55,★샤킹이다★,396,0,0
2023.04.18 14:45,머냐 14시37분부터,295,0,0
2023.04.18 14:38,방금 또 주가조작 포착,503,6,0
2023.04.18 14:32,동호회야,212,0,0
2023.04.18 14:21,방금 주가조작 포착,338,4,0
2023.04.18 13:37,★고점 물량터지고 외봉에 장대음봉은 뭐다?★,292,1,1
2023.04.18 10:48,★드디어 폭락이구먼★,356,1,0
2023.04.18 00:54,17만 찍겠다,342,0,1
2023.04.17 16:55,대한통운이 대장인데 이종목 뭐임,482,0,0
2023.04.16 21:15,이만한 예금,816,1,0
2023.04.15 19:12,작전,1039,1,0
2023.04.15 02:59,선한 놈이 광해군이 되ㅛ네,951,0,0
2023.04.14 15:28,★낮술★,1162,1,2
2023.04.14 15:41,★낮술★,795,2,0
2023.04.14 13:51,목표가 195000,532,0,0
2023.04.14 13:04,★오삼이 상처받지마★,551,0,0
2023.04.14 11:16,이게몬가요,395,0,0
2023.04.14 10:25,★ㅋㄷ 장대음봉 세력탈출이네★,245,0,0
2023.04.13 19:11,★여보 나예요★,461,1,0
2023.04.13 14:49,배아프니깐 내려와,400,0,0
2023.04.12 20:05,주포 짱!,687,5,1
2023.04.12 10:36,★마지막 기회★,933,1,0
2023.04.12 00:31,아래꼬리 길게 나오면 뭐지 상승각이지,932,3,0
2023.04.11 21:40,★오늘 장 막판에 올려준이유★,689,1,0
2023.04.11 14:26,오킨스전자 hmm느낌나구만,645,0,0
2023.04.11 12:55,★쉘. 우4. 와이씨씨파 일석점허 안하노?★,463,0,0
2023.04.11 11:48,★내가 하한가 보낸다 햇제?★,463,0,0
2023.04.10 09:27,★드디어 장대음봉 폭락이구먼★,807,2,2
2023.04.09 07:48,선광 너를 보면서 내 주식실력이,1464,4,0
2023.04.08 16:46,생각나서 오랜만에들어왔는데 ,1255,4,0
2023.04.07 20:46,"매출이 확 는것도 아닌데 꾸준히 오른다,?",1598,5,2
2023.04.06 20:28,작전주,2033,6,0
2023.04.06 15:50,올만에~~,1764,1,0
2023.04.05 13:41,★yccp★,1392,0,0
2023.04.04 23:37,"나중에 상승을 멈추고 하락 할때. 자잘하게 하락할지, 아니면 급격하게 하락할지 궁금하네",1465,0,0
2023.04.03 00:42,★애국보수 2053의 4월 전망 보고 외워라★,1511,2,2
2023.03.31 14:58,교수형 캔들,1837,1,0
2023.03.31 12:23,★또또또 개미꼬시네★,1446,0,0
2023.03.29 22:05,이 주식,2263,6,0
2023.03.29 12:38,★킁킁따 킁킁따★,1674,2,0
2023.03.29 11:02,교수형 캔들의 위력,974,1,1
2023.03.29 10:03,난 이 주식을 왜 파는건지 이해가 안가네...,1020,0,1
2023.03.28 19:20,★1찍과 2찍은 선광에서 공존할수없다★,1068,1,2
2023.03.28 10:03,★폭락맞재?★,689,1,0
2023.03.27 10:39,★하락맞제?★,1043,2,1
2023.03.26 12:28,★내일주터 하락이야★,1111,3,3
2023.03.26 00:37,세력주,1069,0,0
2023.03.25 16:46,========작전 세력 구속======,1134,1,0
2023.03.24 23:27,자산주 좋아하는 장투분들 종목하나 소개합니다,1316,3,0
2023.03.24 23:25,도라이주식,1167,0,0
2023.03.23 23:28,★이제 마음껏 하락을 경험하십시오★,1021,3,1
2023.03.23 20:27,이런걸 수사해야되는데,808,1,0
2023.03.22 12:11,★주총앞두고 폭락이라?!★,1558,9,1
2023.03.22 11:53,★떡락맞제? 형아말맞제?★,882,0,1
2023.03.22 10:45,"★2053, 2주 보유한 주주★",1095,0,1
2023.03.22 10:42,★느들 일확천금 또 속앗제?★,595,1,0
2023.03.21 21:14,★세력 선언 한다★,956,6,3
2023.03.21 17:32,간절히 바래봅니다...,657,0,0
2023.03.21 08:03,기관과 외구긴의 싸움인가,547,0,0
2023.03.20 21:11,"★ ,,yccp 우4 쉘이는 내 팬이구마★",662,1,1
2023.03.20 19:50,===여기는 뭐하는 회사라고 하던가요 ?,667,0,1
2023.03.20 12:16,★선광 해명이 필요한 회사입니다★,1158,1,3
2023.03.19 09:58,이 주식 뭐죠??,784,1,1
2023.03.18 16:29,ㅜㅜ,819,1,1
2023.03.18 15:26,;;게시판 뭐이리 시끄러워,757,0,1
2023.03.17 17:20,오늘 드디어 교수형시키네.,1412,9,3
2023.03.17 10:39,정말 마지막고점이다. 앞으로 15000원까지 뺀다,930,6,2
2023.03.17 09:43,이러다 훅꼬구라지는거,739,2,1
2023.03.17 09:41,딴대서  얻어쳐맞고 선광에서 채움,463,3,0
2023.03.17 09:14,★yccp상태★,499,2,2
2023.03.16 23:02,========작전 세력 구속======,497,5,0
2023.03.17 00:07,========작전 세력 구속======,253,1,1
2023.03.16 21:57,저금리대출과 한도 2배 알아보자,261,0,1
2023.03.16 21:35,주린이 순수한 마음으로 물어봐요.,595,1,0
2023.03.16 20:29,와우 이제라도 발견한게 어디냐,384,0,2
2023.03.16 16:52,독야청청,347,0,1
2023.03.16 12:06,★쉘아 형믿어라★,417,0,1
2023.03.15 20:35,미국장 폭락중~,617,2,0
2023.03.15 14:51,와 이골때리는종목은머임?,836,5,0
2023.03.15 10:23,입성 완료 ,844,1,2
2023.03.15 00:51,와 차트 골때리네요 ㅎ,923,4,1
2023.03.15 00:25,★여기 주주는 내 밖에 없구먼★,596,0,3
2023.03.14 22:54,이제 상투다.. 정리들해...,617,1,2
2023.03.14 16:05,"★2053, 1주 추가매수★",607,0,1
2023.03.14 09:49,독불장군.....,705,2,0
2023.03.13 22:04,★특종★,735,0,1
2023.03.13 15:14,와 화성까지 갔네,781,0,1
2023.03.13 13:02,"★2053 평단 148,000, 1주 보유★",881,3,1
2023.03.13 12:54,★한국증시 선광이 죽어야 간다★,856,0,2
2023.03.11 18:14,========작전 세력 구속======,1187,0,1
2023.03.10 19:36,★yccp느 신입교육 지대루 안시키노★,1156,0,1
2023.03.10 17:53,"2053 보유주식 1주, 800원 수익본날",1028,0,1
2023.03.10 12:42,★이런말이 있다★,1261,0,3
2023.03.10 09:48,다 이루었노라...,1322,1,0
2023.03.09 18:14,★왜 내린지 아시는가?★,861,0,1
2023.03.09 07:01,°●선광 시즌 2 개막 코스닥 1위를 위하여~~~☆,658,1,2
2023.03.08 13:07,2053,847,0,1
2023.03.07 17:33,★주포한테 연락왔네!★,1288,2,2
2023.03.07 14:40,★쉘아 ?냐★,841,0,1
2023.03.07 10:02,2053 ,940,1,0
2023.03.06 20:40,차트 공부하다가 신기해서 들어와봅니다.,1092,4,0
2023.03.06 13:30,★1시13분 이후로 양봉뜨는거 ?제?★,656,1,1
2023.03.06 13:13,★shel이는 겁이없네★,612,0,1
2023.03.06 09:05,수급이~~,865,0,1
2023.03.03 18:42,★우우우우포★,1403,2,2
2023.03.02 10:46,어디까지 올라갈라나?,1424,0,1
2023.02.28 18:24,★예고★,2231,9,1
2023.02.28 14:51,음....앞으로 음봉이 두개가 더 나오고2,1612,1,0
2023.02.28 14:35,음....앞으로 음봉이 두개가 더 나오고,1121,0,0
2023.02.28 05:26,이건 진짜임,1043,0,0
2023.02.28 00:46,와 이게 뭐야..,984,1,0
2023.02.27 22:30,추매는 안함,376,0,0
2023.02.26 14:34,배당금 공시....,1109,3,0
2023.02.26 09:34,========작전 세력 구속======,931,1,0
2023.02.24 15:51,와 20만원가나,1271,0,0
2023.02.24 14:07,★역시 선광이 죽어야 한국증시가 산다★,1186,0,0
2023.02.23 15:47,부럽소 주주님들,1243,4,0
2023.02.23 12:00,주주님들~,1348,9,0
2023.02.23 09:06,진짜 미쳤다,989,0,0
2023.02.23 08:56,왜?,893,1,0
2023.02.23 02:28,한방에 골로간다 절대사지마라,698,0,0
2023.02.22 20:59,와 진짜 오지게 올랐네,761,1,0
2023.02.22 16:19,오늘 시황정리,617,0,3
2023.02.22 16:34,시황정리가 아니라 자기 자랑인데,406,0,0
2023.02.22 13:00,부럽다,526,3,0
2023.02.22 10:26,오직 너~~,563,4,0
2023.02.22 09:20,★코스피가 음전해야 가는 종목이구먼★,413,0,0
2023.02.21 13:01,°●선광 시총 9500억 Vs 원익 시총 770억,624,0,2
2023.02.20 19:22,★울지않는 두견새는 죽여라★,855,1,2
2023.02.20 15:45,카나리아가 땅에 신음하고 있네,868,1,1
2023.02.18 15:53,2053 ,1707,14,0
2023.02.18 14:39,★인민 대중이란 작은 거짓말보다는 더 큰 거짓말에 속는다★,1527,2,2
2023.02.18 11:51,=====작전세력 구속=====,1172,1,0
2023.02.17 19:22,주주 여러분~~ ,1196,0,0
2023.02.16 16:01,★고장난 시계도 하루 한 번이 맞ㅈ는것처럼★,1475,5,1
2023.02.16 15:34,ㅋㅋㅋ,907,0,0
2023.02.16 09:25,★지수 강세인데 못가는 종목이 있다?★,1084,4,2
2023.02.15 23:34,★지난 정으로 이야기할게★,979,1,1
2023.02.15 10:50,거니 주식으로 돈 존나벌엇다는데,960,1,6
2023.02.15 10:25, 아 아침에 모르고 매도 매수 헷갈림,545,0,0
2023.02.15 08:59,★MACD 12가 26을 하향돌파하면 뭐다?★,544,0,0
2023.02.14 20:02,★yccp 4행시칩니다★,409,0,0
2023.02.14 16:28,ㅋㅋㅋ 루보친구먹겟네,356,3,1
2023.02.14 09:43,★내말맞제? 오늘 폭락맞제?★,539,1,0
2023.02.14 08:40,대한민국에,363,0,0
2023.02.14 08:25,★yccp★,304,0,0
2023.02.11 21:39,★팩트★,996,4,2
2023.02.11 12:43,★woo4★,1011,4,1
2023.02.10 21:57,★나무를 보고 숲을 봐야제★,1011,3,1
2023.02.10 21:11,♡본좌가 다시 선광 대량매수한 이유♡,895,0,0
2023.02.10 20:10,제2의 맥쿼리인프라?,897,0,0
2023.02.10 20:01,★yccp2★,476,0,0
2023.02.10 18:52,◆yccp◆,424,0,0
2023.02.10 17:39,도대체 왜?,535,3,1
2023.02.10 14:15,"선광(((16배 상승)))°●38,000주X142,800원=5,426,400,000원",449,0,1
2023.02.09 23:20,이거 작전주네. 말도 안되게 움직이네.,656,3,0
2023.02.09 16:57,=====작전세력 구속=====,469,1,0
2023.02.06 11:29,와!,1365,14,0
2023.02.06 09:02,공든탑이 무너지랴...,944,0,0
2023.02.03 07:54,"°■외국인_기관 맘만 먹으면,",1252,0,1
2023.02.02 20:48,지금사면 부자되나요 ?,930,1,0
2023.02.02 14:19,절대 접근 금지.,934,0,0
2023.02.02 15:48,"나는 평균 매수가 6,800원대 가지고 있어서 갠츈 With 원익",747,0,1
2023.02.02 12:34,"16배°■선광38,000주X142,800원=5,426,400,000원 AP오데마 피게",501,0,1
2023.02.01 13:43,신기한 놈,541,0,0
2023.02.01 11:31,아네 또 시동거는건가요???,287,0,0
2023.01.31 18:19,오지게 장난치네,317,0,0
2023.01.30 12:54,주가조작도 장기간 티안나게 하는군,614,1,0
2023.01.30 11:01,털때가 되면 이런분위기,637,1,0
2023.01.30 07:20,°●공매도 추정 손실~♤,806,0,1
2023.01.29 14:16,선광이랑 연관 없겠죠?,453,0,0
2023.01.28 20:50,새해복 많이받으세요,272,1,0
2023.01.28 16:40,°●우리나라 대한민국이 GDP 3000조 가는 유일한 방법~☆☆☆,290,2,3
2023.01.27 23:02,슬슬 정리생각중,774,4,0
2023.01.27 19:35,진심,216,1,0
2023.01.26 19:15,disp님~~,535,7,0
2023.01.26 00:18,이주식. 망가지면. 대공황. 파국이여,719,1,0
2023.01.24 21:22,=====작전세력 구속=====,465,3,0
2023.01.20 09:47,2주 안에 15만원 찍지요,853,0,0
2023.01.20 08:23,"°●주.선광 38,000주X142,800원=5,426,400,000원  인내 NEXT",532,0,1
2023.01.19 21:23,=====금감원 주가조작 조사실시====,522,6,0
2023.01.19 09:23,코로나때 선광 몰빵넣은사람은 지금 몇배여 ㅋㅋ,732,3,0
2023.01.19 08:02,선광...,407,1,0
2023.01.17 17:27,지들이 못사니깐,666,2,5
2023.01.17 14:15,신기록 세우러 가즈아~,276,0,1
2023.01.17 09:50,크으,325,2,0
2023.01.17 09:17,이게시바말이되냐,425,0,0
2023.01.16 09:49,분위기가 일년전 삼천리랑 비슷하군,464,0,0
2023.01.15 23:04,지난날 17800냥에 매수.,638,4,0
2023.01.14 09:51,차트는 루보인데,757,2,0
2023.01.14 04:25,줏가에비해,339,0,0
2023.01.13 09:33,평택이랑 새만금,646,0,0
2023.01.13 07:47,내린다vs오른다,393,1,0
2023.01.12 17:50,★마지막 글★,637,0,0
2023.01.12 17:09,======주가조작 세력 구속=======,267,1,0
2023.01.11 23:25,신의종목,328,1,0
2023.01.11 23:11,°●장난이 아니다. 함부로 덤비면 겁살 맞는다~♤,214,0,0
2023.01.11 15:52,이제슬슬~~,563,2,2
2023.01.11 15:49,"°●23개월 회전, 주포 A_B_C_D_E_F_G_H 한주도 않 팔았음!!! 660만주중 유통주식",528,0,0
2023.01.11 15:58,"°●주.원익 BPS 11,830원, NEXT 선광_다우데이타 중견지주사 지분 핵탬!!!",292,0,0
2023.01.11 16:06,"°●새가 울지않으면, -조조는 울게 만들고, -유비는 울어달라 청하고, ",183,0,0
2023.01.11 14:52,많이 오른게 코스닥 역사에 남을 만하다는게 아니라,348,0,0
2023.01.11 13:14,경이롭습니다 ,277,0,0
2023.01.11 11:25,코스닥 역사에 남을 종목 ㅋ,545,0,2
2023.01.11 09:41,가즈아 가즈아 ,453,1,0
2023.01.11 01:51,20만 가즈아~~,692,2,1
2023.01.11 01:12,그만..,874,2,0
2023.01.10 20:03,10만원대 ?을때도 말도 안된다 생각햇는데,286,0,0
2023.01.10 18:08,★내일부터 다시 하락시킵니다★,407,1,2
2023.01.10 16:50,=====작전세력 구속======,361,2,3
2023.01.10 15:44,진짜 괴물 같은 종목이네,436,1,1
2023.01.10 15:35,할말이 없다,457,0,0
2023.01.10 15:09,출첵,222,0,0
2023.01.10 14:17,°●선광 Vs 다우데이타 Vs 원익,406,0,1
2023.01.10 12:38,끝없이 오르네....,401,1,0
2023.01.10 09:59,"@원금보장형 국부펀드냐""?ㅋㅋㅋ",332,0,0
2023.01.10 00:31,"지금 이거 최은순, 김건희가 하고 있냐",733,1,2
2023.01.09 20:23,이새긴 언제죽냐????,354,0,0
2023.01.09 14:38,선광 무증 할때 입니다,721,2,3
2023.01.09 10:22,역시,394,1,0
2023.01.09 09:43,"°●橫財     ?   ?   ?   ?   ?   ? 인생의 기록은 ""했다"" ""않했다"" 만 있을뿐, ""할려고했다"" 는 없다. 나는 했다~",317,0,0
